chainsize	ss	mean	dev	err
218	53	242.9964	394.826331541659	2.79184376424115
218	54	243.0102	333.798546236249	2.36031215593863
218	55	239.8152	372.608447705799	2.63473960100163
218	56	240.6101	327.415331830942	2.31517601402103
218	57	241.0004	326.443139698191	2.30830157752418
218	58	236.5088	313.405795067958	2.21611362955715
218	59	234.5912	304.958720441995	2.15638379206507
218	60	232.2541	295.552779728884	2.08987374744828
218	61	234.44225	318.354783933523	2.25110826542572
218	62	230.60755	288.958594415293	2.04324581593187
218	63	231.14295	297.676708169159	2.10489218947701
218	64	229.89045	264.014817841726	1.86686668029615
218	65	229.0067	270.375781660036	1.91184548680425
218	66	229.92625	273.370816275434	1.93302357966861
218	67	227.4531	278.43349109049	1.9688220965953
218	68	229.0581	258.549367845235	1.82822011274861
218	69	226.6784	261.54261966367	1.84938559933475
218	70	228.22445	266.506857449205	1.88448806135049
218	71	223.7587	272.001303875139	1.92333966461693
218	72	225.3647	253.644012659806	1.79353401359115
218	73	224.7247	249.643846734544	1.76524856907491
218	74	225.32855	259.087552041542	1.83202564969597
218	75	226.21485	255.599536669445	1.80736165647104
218	76	220.7377	243.82729479325	1.72411933586678
218	77	225.8031	255.396220590408	1.80592399468893
218	78	222.5082	248.908202953287	1.76004678201227
218	79	219.8107	238.17521457354	1.68415309335511
218	80	223.03875	239.213537251255	1.69149514341983
218	81	218.2056	231.213033157681	1.63492303644507
218	82	221.18365	235.467451187433	1.66500631483346
218	83	222.44635	236.475941197441	1.67213741608182
218	84	218.8704	231.338110716573	1.63580746834573
218	85	219.4263	227.137701064954	1.60610608686152
218	86	218.02505	221.932136961208	1.56929719008492
218	87	218.1128	234.804203810039	1.66031644765187
218	88	222.115	250.009767047571	1.76783601642207
218	89	215.5467	221.776512417756	1.56819675838498
218	90	217.4741	222.717354465675	1.57484951630607
218	91	220.1909	224.908969939903	1.59034657794186
218	92	220.3519	230.196418707914	1.62773448673224
218	93	218.1324	223.492490511215	1.58033055584751
218	94	218.72665	229.150813733116	1.62034094305102
218	95	219.15775	229.240249562633	1.62097334986635
218	96	217.8694	223.910557456604	1.58328673556825
218	97	214.9686	217.456791080066	1.53765171587781
218	98	216.77765	217.816937866178	1.54019833822464
218	99	218.5431	224.259119658549	1.58575144253486
218	100	220.27345	227.30802498374	1.60731045884124
218	101	219.06125	220.824913179087	1.56146793563863
218	102	217.3832	218.54462987116	1.54534389773801
218	103	214.11985	219.675311876665	1.55333902687259
218	104	219.5735	219.441052486826	1.55168256284148
218	105	213.57205	214.618935961348	1.5175850498931
218	106	216.5909	215.141178353938	1.52127786126534
218	107	216.09315	212.083325935667	1.49965557945707
218	108	213.3737	213.161092206977	1.50727653784685
218	109	NA	NA	NA
218	110	NA	NA	NA
218	111	NA	NA	NA
218	112	NA	NA	NA
218	113	NA	NA	NA
218	114	NA	NA	NA
218	115	NA	NA	NA
218	116	NA	NA	NA
218	117	NA	NA	NA
218	118	NA	NA	NA
218	119	NA	NA	NA
218	120	NA	NA	NA
218	121	NA	NA	NA
218	122	NA	NA	NA
218	123	NA	NA	NA
218	124	NA	NA	NA
218	125	NA	NA	NA
218	126	NA	NA	NA
218	127	NA	NA	NA
218	128	NA	NA	NA
218	129	NA	NA	NA
218	130	NA	NA	NA
218	131	NA	NA	NA
218	132	NA	NA	NA
218	133	NA	NA	NA
218	134	NA	NA	NA
218	135	NA	NA	NA
218	136	NA	NA	NA
218	137	NA	NA	NA
218	138	NA	NA	NA
218	139	NA	NA	NA
218	140	NA	NA	NA
218	141	NA	NA	NA
218	142	NA	NA	NA
218	143	NA	NA	NA
218	144	NA	NA	NA
218	145	NA	NA	NA
218	146	NA	NA	NA
218	147	NA	NA	NA
218	148	NA	NA	NA
218	149	NA	NA	NA
220	1	33839167.8898	88967764.8500144	629097.098324554
220	2	5531614.23015	24949258.3122008	176417.89738132
220	3	1554611.1967	10206860.8527942	72173.4052363829
220	4	521078.41295	4309487.58462602	30472.678945283
220	5	250993.3648	3126847.69684964	22110.1521017992
220	6	87140.03115	1254603.38809727	8871.385634232
220	7	54343.70385	1057140.16906366	7475.10982209609
220	8	25712.8509	359870.919589324	2544.67167593449
220	9	15007.2544	164996.651669369	1166.70251268486
220	10	10202.71125	139591.596956831	987.061648048343
220	11	6673.8777	105438.108052621	745.560011994884
220	12	4659.23315	68090.4751328009	481.472367006175
220	13	3657.31525	43290.3103935946	306.108720389812
220	14	2311.16945	20838.7648990088	147.352319716413
220	15	1839.2932	15228.9767837904	107.685127543507
220	16	1462.71315	12336.4350227009	87.23176860219
220	17	1357.3369	14307.4279578314	101.168793303206
220	18	1046.00225	7874.46002716891	55.6808408339354
220	19	866.6001	5134.18680320326	36.3041830442351
220	20	822.8045	6963.60975806534	49.2401568146482
220	21	653.17405	2841.79477206446	20.0945235406726
220	22	639.80075	3134.56361040908	22.1647118498085
220	23	581.93165	2812.82407171888	19.8896697539718
220	24	510.168	1967.45602264347	13.9120149529751
220	25	486.7964	1603.43876744361	11.3380242567678
220	26	461.32815	1910.34335726715	13.5081674231827
220	27	436.80265	1674.28164836591	11.8389590717573
220	28	408.12875	1589.19019656159	11.2372716458389
220	29	379.9395	1088.05416760074	7.69370480208765
220	30	363.4392	876.143642040182	6.19527110580092
220	31	345.40865	858.215790446858	6.06850205146347
220	32	350.58165	930.46850925521	6.57940592574897
220	33	341.6017	1071.56180698662	7.57708620180746
220	34	326.36785	797.881653688717	5.64187527907628
220	35	313.61265	914.522774131513	6.46665255137926
220	36	312.55995	683.110698362504	4.83032207113205
220	37	305.68705	683.378393947133	4.8322149647639
220	38	293.68835	521.595211061689	3.68823510776149
220	39	294.397	707.036526159339	4.99950322193849
220	40	282.7605	476.569676304073	3.36985649822488
220	41	280.73	537.401201340823	3.80000033685893
220	42	276.6766	468.589999937944	3.31343166552324
220	43	269.5092	443.806582228657	3.13818643829108
220	44	270.7117	481.378249440148	3.40385824494838
220	45	260.6278	381.552310405059	2.69798226064812
220	46	263.1958	461.250356267524	3.26153254741477
220	47	258.4975	418.951529670152	2.96243467618242
220	48	255.4471	390.880112137588	2.76393977923446
220	49	255.8415	361.962214201946	2.55945936195494
220	50	251.7381	364.420924809364	2.57684507138974
220	51	251.7942	377.537742462537	2.66959497849121
220	52	253.51205	384.77156419443	2.72074582249636
220	53	244.37595	337.016137603895	2.38306396269013
220	54	243.0375	323.104321410091	2.28469256699753
220	55	247.1985	381.526230305297	2.69779784649416
220	56	242.13695	338.409573219582	2.39291704042012
220	57	241.9327	309.555313466454	2.18888661304457
220	58	243.00605	330.821608212373	2.33926202530008
220	59	238.35455	297.089783838624	2.10074200773537
220	60	234.5197	290.15565827192	2.05171033563721
220	61	235.39585	288.979312416871	2.04339231432596
220	62	235.36105	298.78613831756	2.11273704528888
220	63	235.0522	287.161480461696	2.03053830130034
220	64	234.9565	301.903540547539	2.13478040785393
220	65	228.0771	262.984461892618	1.85958096350965
220	66	231.9656	278.812187732964	1.97149988623435
220	67	228.55015	262.153230765515	1.85370327184258
220	68	234.5173	290.731761850296	2.05578400310657
220	69	228.2707	267.182202884075	1.88926347471689
220	70	226.1054	247.506024477077	1.75013188292265
220	71	222.681	249.722920685819	1.76580770634653
220	72	228.1501	260.998447274048	1.84553771946639
220	73	230.9688	274.681424600957	1.94229098001318
220	74	229.8349	274.9977402268	1.94452766925347
220	75	224.54845	239.741851707979	1.69523089076932
220	76	224.65315	242.445173447903	1.71434626210961
220	77	222.52385	249.956993813166	1.76746285330294
220	78	222.22255	239.760496488227	1.69536272927479
220	79	223.7358	244.179812817132	1.72661201471856
220	80	222.73755	233.731588136397	1.65273190948747
220	81	223.65185	237.231387843486	1.67747923054425
220	82	222.8936	240.279461440256	1.69903236564257
220	83	227.0726	255.978466824876	1.81004109729605
220	84	224.6755	243.353744068152	1.72077082657726
220	85	224.5029	235.606413347962	1.66598892569384
220	86	220.75085	236.701179859131	1.67373009393248
220	87	223.01585	239.507098185589	1.69357093269343
220	88	221.05155	227.783353112986	1.61067153627602
220	89	220.68165	232.51476567971	1.64412767538124
220	90	223.1512	239.712112195852	1.69502060066237
220	91	217.48315	219.919992625126	1.55506918103722
220	92	220.23905	226.158732074846	1.59918373074675
220	93	218.35705	225.29651504469	1.59308693565797
220	94	218.0475	219.577838966318	1.55264978931371
220	95	220.21195	223.863001095224	1.58295046131205
220	96	220.93195	223.065168107122	1.57730893015063
220	97	219.70315	227.037132476284	1.60539495955129
220	98	218.7612	220.977678128972	1.56254814695854
220	99	221.44875	224.462523474766	1.58718972471251
220	100	220.0746	224.535497960417	1.58770573224909
220	101	219.91125	225.482540105065	1.59440233147459
220	102	218.94925	225.843651099991	1.59695577180733
220	103	217.6721	218.942848661789	1.54815972981051
220	104	219.00945	217.871472569553	1.5405839568103
220	105	217.16615	217.554145063888	1.53834011249917
220	106	218.0368	214.617999687933	1.5175784294403
220	107	218.78105	217.965480657914	1.54124869437796
220	108	217.1139	215.50964072879	1.52388328370404
220	109	216.3663	215.909398979615	1.52671000140397
220	110	NA	NA	NA
220	111	NA	NA	NA
220	112	NA	NA	NA
220	113	NA	NA	NA
220	114	NA	NA	NA
220	115	NA	NA	NA
220	116	NA	NA	NA
220	117	NA	NA	NA
220	118	NA	NA	NA
220	119	NA	NA	NA
220	120	NA	NA	NA
220	121	NA	NA	NA
220	122	NA	NA	NA
220	123	NA	NA	NA
220	124	NA	NA	NA
220	125	NA	NA	NA
220	126	NA	NA	NA
220	127	NA	NA	NA
220	128	NA	NA	NA
220	129	NA	NA	NA
220	130	NA	NA	NA
220	131	NA	NA	NA
220	132	NA	NA	NA
220	133	NA	NA	NA
220	134	NA	NA	NA
220	135	NA	NA	NA
220	136	NA	NA	NA
220	137	NA	NA	NA
220	138	NA	NA	NA
220	139	NA	NA	NA
220	140	NA	NA	NA
220	141	NA	NA	NA
220	142	NA	NA	NA
220	143	NA	NA	NA
220	144	NA	NA	NA
220	145	NA	NA	NA
220	146	NA	NA	NA
220	147	NA	NA	NA
220	148	NA	NA	NA
220	149	NA	NA	NA
222	1	34514162.4825	88754710.0024198	627590.573049565
222	2	5851147.57835	26190131.5854498	185192.196442395
222	3	1631361.7223	10872619.3096082	76881.0284308376
222	4	547947.76035	4656229.2759396	32924.5129577622
222	5	236108.96495	2779226.03682614	19652.0957708998
222	6	100132.79795	1344370.94651456	9506.13812710625
222	7	47555.58835	636763.541934232	4502.5981851406
222	8	27008.94665	351832.792575068	2487.83353473631
222	9	13797.8512	150653.169511482	1065.27877768815
222	10	9417.68465	89447.7748930172	632.491281889002
222	11	7250.95965	81341.9365187727	575.174349072699
222	12	4729.9254	86972.0289018159	614.985114100264
222	13	3141.17785	36856.1321625251	260.612209804291
222	14	2319.76125	18350.5969778484	129.75831561858
222	15	1837.32515	14096.7480780018	99.6790615863347
222	16	1719.77535	36624.9820734997	258.977731850074
222	17	1305.4402	9815.49916270765	69.4060601868146
222	18	1072.4306	12163.9547404958	86.0121488305083
222	19	905.5039	5614.280349838	39.6989570685283
222	20	807.91865	5445.93298124701	38.5085614092723
222	21	738.4356	7316.82515524119	51.7377668402736
222	22	610.2337	2906.65969876326	20.5531878359715
222	23	553.4116	2050.71716168498	14.5007601132308
222	24	543.3935	2689.60585445904	19.0183853840703
222	25	551.90545	4180.76967052267	29.5625058460562
222	26	470.7235	1959.48553608493	13.8556551020261
222	27	444.4939	1901.10874917418	13.4428688831413
222	28	398.5863	1164.83047837635	8.23659530192688
222	29	391.93005	1872.33739000803	13.239424651438
222	30	406.3335	1459.47143055991	10.3200214549694
222	31	367.3763	1037.43169429333	7.33574986052662
222	32	352.0655	913.367539779516	6.4584838109377
222	33	329.4206	780.809033780349	5.52115362597801
222	34	334.24775	952.158859274335	6.7327798615973
222	35	333.56835	917.043307946637	6.4844754169081
222	36	310.2486	633.191770231527	4.47734194522227
222	37	310.94875	720.903208340223	5.0975554719651
222	38	299.2599	604.057476920666	4.27133138157039
222	39	298.4131	758.149453853334	5.3609261997257
222	40	281.1701	450.194486994006	3.1833557460626
222	41	279.28125	491.360267313152	3.47444177022764
222	42	281.23845	489.011352114368	3.45783243157272
222	43	281.36	619.670137616759	4.38172956407611
222	44	270.3338	458.506395684187	3.24212981605691
222	45	265.8785	417.070021708466	2.94913040579677
222	46	262.27775	424.935219771188	3.00474575465203
222	47	263.66415	467.21047198884	3.30367692984676
222	48	254.4071	371.912680775604	2.62981978585697
222	49	261.3468	414.104544720845	2.92816131692277
222	50	257.21045	406.980552998941	2.87778708836602
222	51	259.2232	376.585569049454	2.66286209571863
222	52	246.54205	336.541734482887	2.37970942605132
222	53	247.9772	339.561993305383	2.40106588099457
222	54	248.12575	379.232121776422	2.6815760495187
222	55	247.898	338.641557847283	2.39455741945391
222	56	245.2105	339.721051319145	2.40219059099591
222	57	241.48395	325.515106479906	2.30173939170603
222	58	244.04825	320.145686813014	2.26377186113107
222	59	243.9108	316.421565595202	2.23743834746031
222	60	238.59935	318.00934896144	2.24866567131353
222	61	240.3142	298.667117675714	2.11189544225938
222	62	238.43375	293.45854001319	2.0750652364043
222	63	236.8309	274.478519064901	1.94085622120833
222	64	234.70245	280.150552258235	1.98096355254954
222	65	236.05875	290.797455725545	2.05624852895328
222	66	232.09515	276.005580651017	1.95165417723665
222	67	233.82045	274.290185692263	1.93952450315916
222	68	232.44875	269.98942125168	1.90911350615694
222	69	230.3662	293.9037079845	2.07821304931711
222	70	234.70585	276.792203325832	1.95721643951261
222	71	228.9998	274.316650025448	1.93971163425371
222	72	233.65265	267.862446066032	1.89407352038507
222	73	230.8627	255.799336030658	1.80877445130295
222	74	232.32975	274.528444442972	1.9412092469422
222	75	229.06135	257.408755192087	1.82015476333113
222	76	228.8301	257.280970553363	1.81925118948539
222	77	226.07405	245.946032777822	1.73910107583127
222	78	228.5137	248.424141016935	1.75662394723518
222	79	227.2952	245.74061666622	1.73764856457648
222	80	226.0955	249.775405249203	1.76617882825329
222	81	227.051	240.367409237549	1.69965425048113
222	82	224.22355	235.2021353594	1.66313024862188
222	83	225.5048	238.797871427134	1.6885559421904
222	84	227.156	247.064153407156	1.74700738262314
222	85	224.51275	244.574910981874	1.72940578063379
222	86	226.1855	238.575853999636	1.68698604190514
222	87	226.9196	238.691759857041	1.68780562008264
222	88	225.28095	234.943419013184	1.66130084779375
222	89	222.6558	230.291414154179	1.6284062059746
222	90	222.81515	229.854072239766	1.62531373164081
222	91	221.6536	232.527301954733	1.64421632023204
222	92	221.86545	229.782387801121	1.6248068461141
222	93	225.91995	232.80636327673	1.64618958176354
222	94	221.3644	228.616730781279	1.61656440628141
222	95	220.924	225.765217030129	1.59640115918056
222	96	223.30965	228.286915990992	1.61423226353394
222	97	222.42965	227.460233356878	1.60838673456923
222	98	219.403	223.656612254166	1.58149107182131
222	99	221.20745	225.005200787708	1.59102703279229
222	100	223.291	228.921560743082	1.61871987961242
222	101	221.63695	229.270842674472	1.62118967583473
222	102	220.4055	225.276132416512	1.59294280871194
222	103	219.79975	222.064180080762	1.57023087593738
222	104	222.4459	224.274571736	1.58586070522235
222	105	220.4945	221.256894808783	1.56452250703569
222	106	221.58735	222.332907969279	1.57213106906002
222	107	220.48005	220.743252855397	1.56089050995228
222	108	219.07305	221.126086545674	1.5635975529369
222	109	215.86065	215.335649867092	1.52265298252233
222	110	220.4954	221.24215869377	1.56441830696715
222	111	NA	NA	NA
222	112	NA	NA	NA
222	113	NA	NA	NA
222	114	NA	NA	NA
222	115	NA	NA	NA
222	116	NA	NA	NA
222	117	NA	NA	NA
222	118	NA	NA	NA
222	119	NA	NA	NA
222	120	NA	NA	NA
222	121	NA	NA	NA
222	122	NA	NA	NA
222	123	NA	NA	NA
222	124	NA	NA	NA
222	125	NA	NA	NA
222	126	NA	NA	NA
222	127	NA	NA	NA
222	128	NA	NA	NA
222	129	NA	NA	NA
222	130	NA	NA	NA
222	131	NA	NA	NA
222	132	NA	NA	NA
222	133	NA	NA	NA
222	134	NA	NA	NA
222	135	NA	NA	NA
222	136	NA	NA	NA
222	137	NA	NA	NA
222	138	NA	NA	NA
222	139	NA	NA	NA
222	140	NA	NA	NA
222	141	NA	NA	NA
222	142	NA	NA	NA
222	143	NA	NA	NA
222	144	NA	NA	NA
222	145	NA	NA	NA
222	146	NA	NA	NA
222	147	NA	NA	NA
222	148	NA	NA	NA
222	149	NA	NA	NA
224	1	36388915.1451	94494119.3851247	668174.325994729
224	2	6096530.56885	27337583.0915569	193305.903852906
224	3	1713841.09545	11183727.2039299	79080.8934483931
224	4	609236.4626	5160407.74570421	36489.5931067503
224	5	233203.1055	2515835.77440764	17789.6453643535
224	6	98684.7618	1188847.70598691	8406.42274701416
224	7	66828.9615	1154718.14044461	8165.09027467504
224	8	34943.06165	633021.880655503	4476.14064450968
224	9	14507.3994	244085.253590718	1725.94338001635
224	10	8948.0684	90740.1853348066	641.630003763659
224	11	6698.59335	136831.912036082	967.547728834349
224	12	4787.08665	58778.2213720084	415.624789182312
224	13	3417.4963	30053.1364609044	212.507765874302
224	14	2610.14015	30039.5140140818	212.411440629056
224	15	2101.64935	20684.0275540014	146.258161456838
224	16	1444.04095	10021.3894832569	70.861924605225
224	17	1291.5393	9438.10378960799	66.7374719117426
224	18	994.1822	6248.57867300035	44.1841235245618
224	19	1096.032	20611.6555427696	145.746414057737
224	20	807.27135	5172.03746287622	36.5718276255064
224	21	711.76695	3720.56989390798	26.3084020186085
224	22	608.61085	2492.89753341727	17.6274475068257
224	23	573.0414	2222.60289230148	15.7161757703121
224	24	570.92715	3393.98422217722	23.9990925874166
224	25	515.1846	2061.67159240035	14.5782196356595
224	26	469.29915	2066.09962565759	14.6095305590947
224	27	433.2923	1355.1340528434	9.58224478182375
224	28	439.65945	1405.85539236612	9.94089881309761
224	29	404.66205	1406.24678998443	9.94366641219805
224	30	393.9422	1317.18835605141	9.31392818663915
224	31	380.3488	1337.73933498458	9.45924555227577
224	32	364.4848	1073.26651444062	7.5891403038141
224	33	337.943	771.573580898502	5.45584911237718
224	34	332.70545	772.670704693268	5.46360694912798
224	35	330.8771	1171.18621049454	8.28153711472868
224	36	315.03205	641.999115782904	4.53961928285859
224	37	312.802	738.451415477451	5.2216400346091
224	38	298.7174	606.093936556238	4.28573132574965
224	39	297.6517	635.708760415108	4.49513975349217
224	40	293.9863	535.050731030758	3.78338000190669
224	41	281.75965	488.844607451478	3.45665336875416
224	42	282.2395	489.085021594065	3.45835335345933
224	43	280.5993	479.251064702689	3.38881677742144
224	44	272.74745	422.028072825979	2.9841891214634
224	45	265.6512	442.092704572844	3.12606749316559
224	46	265.16215	425.965918244116	3.01203389344769
224	47	268.3786	431.772504609577	3.05309265939331
224	48	270.1893	599.984798685302	4.24253319759223
224	49	261.186	370.955970730505	2.62305482425178
224	50	263.90725	431.844724108938	3.05360332837064
224	51	257.262	368.734014154729	2.60734321862945
224	52	253.2706	370.038603532179	2.61656805858404
224	53	251.3017	339.487401035566	2.40053843399646
224	54	248.94085	340.291236527714	2.40622240927102
224	55	249.97415	382.497714904119	2.70466727997061
224	56	247.45345	326.832516142103	2.31105488476343
224	57	242.8908	336.449669778965	2.37905843028681
224	58	241.9566	323.535119523551	2.28773876967103
224	59	243.10645	314.5780184388	2.22440250050302
224	60	238.87945	297.899991503767	2.10647104107728
224	61	241.5548	309.157308839756	2.18607229533975
224	62	240.68955	314.126910112108	2.22121268293449
224	63	236.29335	286.860374990194	2.02840916409282
224	64	240.25115	294.897245143011	2.08523841793855
224	65	231.9589	262.057830308715	1.85302868874326
224	66	234.77585	267.792191334371	1.89357674441339
224	67	233.9371	284.55426635374	2.01210251354292
224	68	235.45055	277.540311100769	1.96250636031978
224	69	230.6986	257.660337655061	1.82193371998709
224	70	233.819	290.866056961198	2.05673361294255
224	71	229.01615	253.628463227307	1.79342406249952
224	72	233.1175	266.350973596506	1.88338579605729
224	73	232.63795	263.575946899156	1.86376339410059
224	74	232.1396	254.777938216263	1.80155207809447
224	75	228.35015	248.43980792515	1.75673472900557
224	76	232.21515	255.427929623679	1.80614821141344
224	77	233.05475	259.850189837328	1.83741831326586
224	78	229.04875	252.985100641312	1.78887480202633
224	79	226.22685	241.132194710378	1.70506210042103
224	80	227.41345	249.052188022341	1.76106491019944
224	81	227.91345	252.346383556337	1.78435839020588
224	82	225.912	235.052546765584	1.66207249753113
224	83	226.61875	241.660257556847	1.70879606861734
224	84	226.2022	250.066700267927	1.76823859508395
224	85	226.1271	235.012599006255	1.66179002421597
224	86	222.99285	230.575717188401	1.6304165320087
224	87	229.52255	249.089237551346	1.76132688993143
224	88	226.2434	239.010939431438	1.69006256049737
224	89	226.27465	241.186088018837	1.70544318365975
224	90	226.7112	240.380583941001	1.69974740970264
224	91	224.52635	234.491783279284	1.65810730089308
224	92	225.46495	231.875014334471	1.63960395023632
224	93	225.5272	232.836805314485	1.64640483947684
224	94	222.19965	227.079612795612	1.60569534076992
224	95	223.7497	236.612187801645	1.67310082505928
224	96	221.80615	226.342483679431	1.60048305080331
224	97	224.876	233.17130862728	1.64877013508491
224	98	223.5131	226.038417745092	1.59833297996232
224	99	226.39	235.549206688196	1.66558441352335
224	100	220.7222	227.532679813646	1.60889900837777
224	101	225.3775	227.936050759663	1.61175127169039
224	102	222.9013	225.893453537121	1.59730792821747
224	103	224.01485	226.939800857272	1.60470672107302
224	104	223.29195	222.8871334306	1.57605003488008
224	105	220.7481	225.728689400463	1.5961428698342
224	106	222.5201	222.842827890617	1.57573674740242
224	107	221.514	225.318104502081	1.59323959617521
224	108	222.78615	222.452573766986	1.57297723403036
224	109	221.01285	220.568038477603	1.55965155720528
224	110	225.52805	226.183192910161	1.599356694972
224	111	223.31795	224.987343028499	1.59090075936596
224	112	NA	NA	NA
224	113	NA	NA	NA
224	114	NA	NA	NA
224	115	NA	NA	NA
224	116	NA	NA	NA
224	117	NA	NA	NA
224	118	NA	NA	NA
224	119	NA	NA	NA
224	120	NA	NA	NA
224	121	NA	NA	NA
224	122	NA	NA	NA
224	123	NA	NA	NA
224	124	NA	NA	NA
224	125	NA	NA	NA
224	126	NA	NA	NA
224	127	NA	NA	NA
224	128	NA	NA	NA
224	129	NA	NA	NA
224	130	NA	NA	NA
224	131	NA	NA	NA
224	132	NA	NA	NA
224	133	NA	NA	NA
224	134	NA	NA	NA
224	135	NA	NA	NA
224	136	NA	NA	NA
224	137	NA	NA	NA
224	138	NA	NA	NA
224	139	NA	NA	NA
224	140	NA	NA	NA
224	141	NA	NA	NA
224	142	NA	NA	NA
224	143	NA	NA	NA
224	144	NA	NA	NA
224	145	NA	NA	NA
224	146	NA	NA	NA
224	147	NA	NA	NA
224	148	NA	NA	NA
224	149	NA	NA	NA
226	1	37771384.47195	99418001.5295023	702991.430535257
226	2	6331129.75055	28762770.6708504	203383.501870718
226	3	1713299.78845	11578927.8254184	81875.3838422294
226	4	608234.6632	5441267.81937004	38475.5737332869
226	5	263790.56435	3009857.99128287	21282.9099604464
226	6	98258.14705	1096888.36746525	7756.17202839321
226	7	56201.1557	774835.584023976	5478.91495767992
226	8	34834.5817	595658.637464166	4211.94261823251
226	9	15850.86445	245853.103185224	1738.44396438028
226	10	10076.75	104084.880343332	735.991247097603
226	11	8942.49605	324532.42243722	2294.79076620256
226	12	4306.8471	33950.5086413528	240.066348850331
226	13	3566.75015	32838.5884389792	232.203885697964
226	14	2512.80115	22937.8779419443	162.195290387781
226	15	2110.617	15870.4841891113	112.221269908345
226	16	1675.7285	13304.4474125924	94.0766498538387
226	17	1454.9566	14495.1400445619	102.496118197584
226	18	1101.403	8703.39087046096	61.5422670382003
226	19	964.1848	6770.09058063276	47.871769588126
226	20	847.43305	5350.51900466662	37.8338827106726
226	21	791.53895	6001.04117534968	42.4337690926945
226	22	711.405	5408.54191466213	38.2441666418927
226	23	602.34095	2313.87409205185	16.3615606130173
226	24	588.404	2303.80682362433	16.290374275286
226	25	513.1924	1932.85263169416	13.667332029052
226	26	480.4323	1739.70456598687	12.3015689587051
226	27	448.9726	1748.02724501413	12.3604191864833
226	28	447.97205	1798.00847041714	12.7138398206281
226	29	422.08515	1995.47614118811	14.1101471113008
226	30	386.23915	962.946563294904	6.80906044826107
226	31	386.1869	1133.04820783604	8.01186071172126
226	32	368.0575	1626.22574137229	11.4991524946446
226	33	359.1492	984.69719745102	6.96286065733005
226	34	349.51305	1167.53216225387	8.25569909183102
226	35	330.8361	1067.04487294342	7.54514665488628
226	36	317.78125	602.766423224192	4.26220225333387
226	37	311.68395	624.575600865466	4.41641642735633
226	38	307.9828	700.566250727041	4.95375146559526
226	39	291.98865	547.323969598959	3.87016490409364
226	40	295.7595	604.836712040664	4.27684140594529
226	41	292.5138	550.361842897439	3.89164591219105
226	42	287.56855	514.045358146933	3.63484958583164
226	43	283.91	523.635373041389	3.70266123146714
226	44	278.12725	465.356685134809	3.29056867729316
226	45	277.77835	596.778819303463	4.2198634999798
226	46	276.6799	499.797307319087	3.53410065224103
226	47	266.90045	427.533937253141	3.0231214621908
226	48	265.0959	394.429086045116	2.78903481439714
226	49	263.62415	393.213818605265	2.7804415759204
226	50	260.967	398.681972851512	2.81910726540135
226	51	257.18755	360.653524623341	2.55020552919994
226	52	256.17385	368.090898653663	2.60279570531055
226	53	256.02485	349.028384337336	2.46800337391515
226	54	250.2101	348.524377511927	2.46443950747504
226	55	252.81045	349.475700276932	2.47116637525736
226	56	251.6595	361.201500392709	2.5540803030244
226	57	246.9467	312.079148981266	2.2067328251158
226	58	247.18765	322.150894609067	2.27795082143384
226	59	246.62485	328.170154790167	2.32051341835166
226	60	246.3903	309.868298610933	2.19109975222529
226	61	243.1279	326.727019190093	2.31030890866182
226	62	244.8746	296.096231356887	2.09371653076236
226	63	242.7539	300.005715622653	2.12136075911501
226	64	239.27205	298.626451652694	2.11160789005297
226	65	238.1084	281.679489697397	1.99177477286195
226	66	238.39875	286.241318214283	2.02403177165096
226	67	237.3345	286.861529464312	2.0284173274576
226	68	242.90515	287.123873370729	2.0302723790099
226	69	237.12035	276.546062261073	1.95547595935242
226	70	235.7697	276.464654516938	1.95490031967323
226	71	232.60795	261.753969222661	1.85088006639838
226	72	232.74875	262.464680878919	1.85590555671447
226	73	238.1004	325.014882972377	2.2982022773632
226	74	233.15235	266.533443386191	1.88467605231376
226	75	233.33705	253.592176332182	1.7931674754034
226	76	232.31625	255.292796131276	1.805192673325
226	77	229.07835	249.114715378976	1.76150704537831
226	78	228.96275	258.300912949449	1.82646327133232
226	79	231.41415	250.429038382015	1.77080071245949
226	80	231.09715	253.450086327053	1.79216274734175
226	81	231.6582	249.86313103772	1.76679914325274
226	82	229.2041	240.990798935247	1.70406228130677
226	83	231.95235	254.946880692972	1.80274668180358
226	84	230.85045	247.353850548494	1.74905585075444
226	85	225.9283	241.786469211874	1.70968851978869
226	86	227.9373	240.619104699497	1.7014340061605
226	87	226.10415	238.627009672553	1.6873477671373
226	88	227.6625	249.076889049512	1.76123957283759
226	89	226.3558	234.613486357368	1.65896787161113
226	90	227.80215	238.405827681102	1.68578377427698
226	91	226.28295	250.159628599993	1.76889569762163
226	92	229.11335	250.689837591218	1.77264484135304
226	93	230.4269	241.590526419214	1.70830299501454
226	94	227.1378	235.898633992306	1.66805523768603
226	95	226.72405	236.356435325598	1.6712923819581
226	96	226.57935	236.051936084845	1.66913924717808
226	97	224.4089	229.165791838131	1.62044685424727
226	98	227.3368	242.634638797014	1.71568598444117
226	99	224.3399	230.33565614927	1.62871904412202
226	100	224.6786	228.410080688852	1.61510316946454
226	101	226.8987	228.662496411574	1.61688801815669
226	102	224.29295	223.941573008907	1.5835060486418
226	103	226.08685	231.094062516465	1.63408178697341
226	104	224.91175	228.717707997075	1.61727842302176
226	105	225.56115	229.382501026705	1.62197921961513
226	106	221.1582	223.270582165235	1.57876142688506
